Year,Type,Country,Activity,Sex,Age,Fatal,Species,Age_missing
1958,Unprovoked,OTHER,diving,M,29.0,0,mako,0
1958,Unprovoked,SOUTH AFRICA,Other,F,28.0,1,unknown,0
1958,Unprovoked,SOUTH AFRICA,swimming,M,29.0,1,unknown,0
1958,Unprovoked,PAPUA NEW GUINEA,fishing,M,24.0,0,unknown,1
1958,Provoked,USA,spearfishing,M,18.0,0,nurse,0
1958,Unprovoked,AUSTRALIA,spearfishing,M,17.0,0,unknown,0
1958,Unprovoked,AUSTRALIA,surfing,M,14.0,0,unknown,0
1958,Unprovoked,SOUTH AFRICA,swimming,M,24.0,1,great white,1
1958,Provoked,OTHER,spearfishing,M,24.0,0,unknown,1
1958,Provoked,OTHER,Other,UNKNOWN,24.0,0,unknown,1
1958,Provoked,OTHER,Other,M,24.0,0,unknown,1
1958,Unprovoked,PAPUA NEW GUINEA,unknown,UNKNOWN,24.0,1,unknown,1
1958,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,24.0,1,unknown,1
1958,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,24.0,1,unknown,1
1958,Unprovoked,PAPUA NEW GUINEA,fishing,M,24.0,0,unknown,1
1958,Watercraft,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,great white,1
1958,Unprovoked,SOUTH AFRICA,fishing,M,24.0,1,unknown,1
1957,Unprovoked,AUSTRALIA,spearfishing,M,24.0,0,unknown,1
1957,Unprovoked,SOUTH AFRICA,standing,F,14.0,0,unknown,0
1957,Unprovoked,SOUTH AFRICA,Other,M,20.0,0,unknown,0
1957,Unprovoked,SOUTH AFRICA,Other,M,23.0,1,unknown,0
1957,Unprovoked,SOUTH AFRICA,standing,M,15.0,1,unknown,0
1957,Unprovoked,SOUTH AFRICA,surfing,M,16.0,0,unknown,0
1957,Sea disaster,OTHER,Other,UNKNOWN,24.0,0,unknown,1
1957,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,unknown,1
1957,Unprovoked,OTHER,unknown,M,22.0,1,unknown,0
1957,Unprovoked,OTHER,unknown,F,28.0,1,unknown,0
1957,Unprovoked,OTHER,unknown,M,24.0,0,mako,1
1957,Provoked,USA,Other,M,24.0,0,bull,1
1957,Provoked,USA,spearfishing,M,24.0,0,great white,1
1957,Unprovoked,USA,swimming,M,57.0,1,great white,0
1957,Unprovoked,AUSTRALIA,Other,M,36.0,0,unknown,0
1957,Unprovoked,AUSTRALIA,spearfishing,M,28.0,0,unknown,0
1957,Unprovoked,OTHER,fishing,M,24.0,0,unknown,1
1957,Unprovoked,USA,Other,M,24.0,0,unknown,1
1957,Unprovoked,USA,swimming,M,25.0,1,great white,0
1957,Unprovoked,AUSTRALIA,surfing,M,15.0,0,wobbegong,0
1957,Provoked,USA,standing,M,17.0,0,unknown,0
1957,Unprovoked,AUSTRALIA,swimming,M,22.0,0,unknown,0
1957,Unprovoked,PAPUA NEW GUINEA,Other,M,17.0,0,unknown,0
1957,Unprovoked,OTHER,Other,M,15.0,0,unknown,0
1957,Unprovoked,FIJI,spearfishing,M,24.0,0,unknown,1
1957,Unprovoked,USA,Other,M,24.0,0,unknown,1
1957,Unprovoked,USA,Other,M,24.0,0,mako,1
1957,Unprovoked,SOUTH AFRICA,wading,M,12.0,1,unknown,0
1957,Unprovoked,USA,Other,UNKNOWN,24.0,0,unknown,1
1957,Watercraft,OTHER,fishing,UNKNOWN,24.0,0,unknown,1
1957,Unprovoked,OTHER,fishing,M,18.0,1,unknown,0
1957,Unprovoked,USA,Other,M,24.0,0,bull,1
1957,Unprovoked,FIJI,fishing,M,30.0,0,unknown,0
1957,Unprovoked,OTHER,unknown,M,24.0,0,bull,1
1957,Unprovoked,PAPUA NEW GUINEA,fishing,M,24.0,1,unknown,1
1957,Unprovoked,OTHER,unknown,M,24.0,0,bull,1
1957,Unprovoked,PAPUA NEW GUINEA,Other,M,24.0,1,unknown,1
1956,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,19.0,1,tiger,0
1956,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,16.0,1,unknown,0
1956,Unprovoked,OTHER,swimming,M,24.0,1,unknown,1
1956,Provoked,NEW ZEALAND,fishing,M,70.0,0,mako,0
1956,Unprovoked,SOUTH AFRICA,Other,M,29.0,0,great white,0
1956,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,24.0,0,unknown,1
1956,Unprovoked,OTHER,Other,M,19.0,0,lemon,0
1956,Unprovoked,PAPUA NEW GUINEA,fishing,M,24.0,1,unknown,1
1956,Unprovoked,USA,fishing,M,27.0,0,other,0
1956,Unprovoked,UNKNOWN,Other,M,24.0,1,blue,1
1956,Unprovoked,OTHER,fishing,M,24.0,1,tiger,1
1956,Unprovoked,ITALY,scuba diving,M,24.0,0,great white,1
1956,Unprovoked,PAPUA NEW GUINEA,fishing,M,34.0,1,unknown,0
1956,Unprovoked,PAPUA NEW GUINEA,fishing,M,24.0,0,unknown,1
1956,Unprovoked,USA,Other,M,13.0,1,unknown,0
1956,Provoked,AUSTRALIA,diving,M,24.0,0,wobbegong,1
1956,Unprovoked,USA,swimming,M,10.0,0,great white,0
1956,Unprovoked,SOUTH AFRICA,Other,M,23.0,0,unknown,0
1956,Provoked,OTHER,Other,M,24.0,1,unknown,1
1956,Provoked,OTHER,Other,M,24.0,1,unknown,1
1956,Watercraft,OTHER,fishing,UNKNOWN,24.0,0,great white,1
1956,Unprovoked,PAPUA NEW GUINEA,fishing,M,24.0,0,unknown,1
1956,Unprovoked,PAPUA NEW GUINEA,fishing,M,24.0,0,unknown,1
1956,Provoked,USA,Other,M,13.0,1,unknown,0
1956,Provoked,USA,fishing,M,38.0,0,unknown,0
1956,Unprovoked,OTHER,swimming,M,40.0,1,great white,0
1956,Unprovoked,USA,wading,F,38.0,0,unknown,0
1956,Unprovoked,USA,swimming,M,7.0,0,unknown,0
1956,Unprovoked,AUSTRALIA,spearfishing,M,24.0,0,unknown,1
1956,Watercraft,OTHER,fishing,M,23.0,1,unknown,0
1956,Sea disaster,OTHER,Other,UNKNOWN,24.0,1,unknown,1
1956,Watercraft,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,great white,1
1956,Unprovoked,OTHER,Other,M,30.0,1,unknown,0
1956,Unprovoked,AUSTRALIA,diving,UNKNOWN,24.0,0,unknown,1
1956,Unprovoked,AUSTRALIA,Other,M,13.0,0,unknown,0
1956,Unprovoked,AUSTRALIA,swimming,M,26.0,1,unknown,0
1956,Unprovoked,AUSTRALIA,Other,M,21.0,0,unknown,0
1956,Unprovoked,AUSTRALIA,Other,M,15.0,1,unknown,0
1956,Unprovoked,AUSTRALIA,swimming,M,8.0,0,unknown,0
1956,Unprovoked,AUSTRALIA,Other,M,18.0,0,unknown,0
1956,Unprovoked,OTHER,swimming,M,33.0,1,unknown,0
1956,Unprovoked,AUSTRALIA,Other,M,25.0,0,unknown,0
1956,Unprovoked,PAPUA NEW GUINEA,diving,M,24.0,0,unknown,1
1956,Sea disaster,UNKNOWN,Other,M,24.0,1,unknown,1
1956,Unprovoked,OTHER,swimming,F,15.0,1,great white,0
1956,Provoked,USA,Other,M,24.0,0,other,1
1956,Unprovoked,PAPUA NEW GUINEA,unknown,UNKNOWN,24.0,0,unknown,1
1956,Unprovoked,PAPUA NEW GUINEA,unknown,M,24.0,0,unknown,1
1956,Unprovoked,PAPUA NEW GUINEA,unknown,M,24.0,1,unknown,1
1955,Watercraft,AUSTRALIA,Other,UNKNOWN,24.0,0,unknown,1
1955,Watercraft,USA,fishing,UNKNOWN,24.0,0,unknown,1
1955,Unprovoked,PAPUA NEW GUINEA,swimming,M,8.0,0,wobbegong,0
1955,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,24.0,0,unknown,1
1955,Provoked,AUSTRALIA,spearfishing,M,28.0,0,unknown,0
1955,Sea disaster,OTHER,Other,M,24.0,1,oceanic whitetip,1
1955,Sea disaster,OTHER,Other,M,24.0,0,oceanic whitetip,1
1955,Unprovoked,USA,Other,M,24.0,0,unknown,1
1955,Unprovoked,USA,swimming,M,16.0,0,unknown,0
1955,Unprovoked,USA,unknown,M,24.0,0,unknown,1
1955,Unprovoked,OTHER,fishing,M,24.0,1,unknown,1
1955,Provoked,USA,surfing,M,25.0,0,blue,0
1955,Unprovoked,OTHER,swimming,F,32.0,1,great white,0
1955,Unprovoked,OTHER,swimming,M,28.0,1,blue,0
1955,Provoked,USA,fishing,M,24.0,0,unknown,1
1955,Unprovoked,OTHER,Other,M,15.0,0,unknown,0
1955,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,unknown,1
1955,Unprovoked,OTHER,unknown,M,22.0,1,blue,0
1955,Unprovoked,USA,wading,M,13.0,0,other,0
1955,Unprovoked,OTHER,swimming,M,24.0,1,great white,1
1955,Unprovoked,OTHER,swimming,F,24.0,1,unknown,1
1955,Provoked,USA,spearfishing,M,28.0,0,unknown,0
1955,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,24.0,0,unknown,1
1955,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,24.0,0,unknown,1
1955,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,24.0,0,unknown,1
1955,Unprovoked,USA,fishing,M,24.0,0,unknown,1
1955,Unprovoked,AUSTRALIA,surfing,M,22.0,1,unknown,0
1955,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,24.0,0,unknown,1
1955,Provoked,AUSTRALIA,Other,M,25.0,0,unknown,0
1955,Unprovoked,USA,scuba diving,M,24.0,0,other,1
1955,Unprovoked,USA,spearfishing,M,19.0,0,great white,0
1955,Unprovoked,AUSTRALIA,swimming,M,25.0,1,great white,0
1955,Unprovoked,OTHER,fishing,M,25.0,0,unknown,0
1955,Watercraft,AUSTRALIA,Other,UNKNOWN,24.0,0,unknown,1
1955,Watercraft,AUSTRALIA,Other,UNKNOWN,24.0,0,unknown,1
1955,Unprovoked,AUSTRALIA,Other,M,13.0,1,bronze whaler,0
1955,Unprovoked,SOUTH AFRICA,Other,M,24.0,1,unknown,1
1955,Provoked,OTHER,fishing,M,24.0,0,unknown,1
1955,Unprovoked,OTHER,Other,M,16.0,1,unknown,0
1955,Unprovoked,OTHER,spearfishing,M,12.0,0,unknown,0
1955,Unprovoked,PAPUA NEW GUINEA,unknown,M,24.0,0,unknown,1
1954,Unprovoked,OTHER,swimming,M,27.0,1,unknown,0
1954,Unprovoked,AUSTRALIA,swimming,M,23.0,1,unknown,0
1954,Unprovoked,PAPUA NEW GUINEA,swimming,M,24.0,1,unknown,1
1954,Unprovoked,SOUTH AFRICA,swimming,M,16.0,0,unknown,0
1954,Unprovoked,USA,spearfishing,M,24.0,0,blacktip reef,1
1954,Sea disaster,USA,Other,M,24.0,1,unknown,1
1954,Provoked,OTHER,fishing,M,62.0,0,unknown,0
1954,Unprovoked,USA,swimming,M,35.0,0,unknown,0
1954,Unprovoked,OTHER,swimming,M,20.0,1,unknown,0
1954,Unprovoked,AUSTRALIA,spearfishing,M,35.0,1,unknown,0
1954,Unprovoked,ITALY,spearfishing,M,27.0,0,unknown,0
1954,Provoked,USA,fishing,M,24.0,0,other,1
1954,Provoked,OTHER,spearfishing,M,24.0,0,nurse,1
1954,Provoked,OTHER,spearfishing,M,24.0,0,nurse,1
1954,Unprovoked,USA,wading,F,27.0,0,unknown,0
1954,Unprovoked,OTHER,fishing,M,34.0,0,unknown,0
1954,Unprovoked,OTHER,Other,M,28.0,1,unknown,0
1954,Unprovoked,OTHER,swimming,M,24.0,1,unknown,1
1954,Unprovoked,USA,wading,F,4.0,0,unknown,0
1954,Unprovoked,USA,unknown,UNKNOWN,24.0,0,nurse,1
1954,Unprovoked,OTHER,swimming,M,22.0,0,other,0
1954,Unprovoked,OTHER,swimming,M,24.0,1,unknown,1
1954,Provoked,USA,Other,M,35.0,0,unknown,0
1954,Unprovoked,AUSTRALIA,Other,M,30.0,0,unknown,0
1954,Unprovoked,OTHER,Other,M,24.0,1,unknown,1
1954,Unprovoked,PAPUA NEW GUINEA,fishing,M,24.0,1,unknown,1
1954,Unprovoked,PAPUA NEW GUINEA,unknown,UNKNOWN,24.0,0,unknown,1
1954,Provoked,UNKNOWN,spearfishing,M,24.0,0,unknown,1
1954,Unprovoked,AUSTRALIA,swimming,M,23.0,1,unknown,0
1954,Unprovoked,AUSTRALIA,swimming,M,24.0,0,unknown,1
1954,Unprovoked,AUSTRALIA,spearfishing,M,30.0,0,unknown,0
1954,Unprovoked,OTHER,Other,M,18.0,0,great white,0
1954,Unprovoked,PAPUA NEW GUINEA,Other,M,26.0,0,unknown,0
1954,Unprovoked,OTHER,unknown,M,24.0,1,bull,1
1954,Unprovoked,OTHER,unknown,M,24.0,0,nurse,1
1954,Unprovoked,MEXICO,Other,M,24.0,1,unknown,1
1954,Unprovoked,USA,fishing,M,24.0,0,unknown,1
1954,Unprovoked,PAPUA NEW GUINEA,swimming,M,12.0,0,unknown,0
1954,Unprovoked,OTHER,unknown,F,24.0,1,bull,1
1954,Unprovoked,OTHER,unknown,M,24.0,0,bull,1
1953,Unprovoked,SOUTH AFRICA,swimming,F,24.0,0,unknown,1
1953,Unprovoked,SOUTH AFRICA,swimming,M,23.0,0,unknown,0
1953,Unprovoked,AUSTRALIA,swimming,M,16.0,0,unknown,0
1953,Unprovoked,AUSTRALIA,Other,M,24.0,0,unknown,1
1953,Provoked,AUSTRALIA,unknown,M,24.0,0,unknown,1
1953,Unprovoked,PHILIPPINES,unknown,M,23.0,1,unknown,0
1953,Unprovoked,USA,scuba diving,M,24.0,0,unknown,1
1953,Sea disaster,USA,Other,M,24.0,0,unknown,1
1953,Provoked,USA,fishing,M,15.0,0,other,0
1953,Unprovoked,USA,Other,M,24.0,0,hammerhead,1
1953,Unprovoked,MEXICO,wading,F,18.0,1,unknown,0
1953,Unprovoked,USA,spearfishing,M,15.0,1,unknown,0
1953,Provoked,USA,fishing,M,24.0,0,unknown,1
1953,Unprovoked,USA,standing,F,26.0,0,unknown,0
1953,Sea disaster,OTHER,Other,UNKNOWN,24.0,0,unknown,1
1953,Watercraft,OTHER,fishing,M,24.0,0,great white,1
1953,Unprovoked,USA,Other,M,24.0,0,unknown,1
1953,Unprovoked,OTHER,Other,M,19.0,0,unknown,0
1953,Provoked,AUSTRALIA,Other,M,24.0,0,unknown,1
1953,Watercraft,AUSTRALIA,unknown,UNKNOWN,24.0,0,unknown,1
1953,Unprovoked,USA,swimming,F,19.0,0,unknown,0
1953,Unprovoked,OTHER,unknown,M,24.0,0,bull,1
1953,Unprovoked,OTHER,swimming,M,24.0,0,bull,1
1953,Unprovoked,AUSTRALIA,spearfishing,M,23.0,0,unknown,0
1953,Unprovoked,AUSTRALIA,spearfishing,M,24.0,0,unknown,1
1953,Sea disaster,OTHER,Other,UNKNOWN,24.0,1,unknown,1
1953,Unprovoked,PAPUA NEW GUINEA,Other,M,24.0,1,tiger,1
1953,Provoked,USA,Other,M,24.0,0,unknown,1
1953,Unprovoked,AUSTRALIA,spearfishing,M,25.0,0,wobbegong,0
1953,Unprovoked,AUSTRALIA,spearfishing,M,24.0,0,wobbegong,1
1953,Provoked,AUSTRALIA,fishing,M,61.0,0,unknown,0
1953,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,unknown,1
1953,Unprovoked,AUSTRALIA,spearfishing,M,24.0,0,wobbegong,1
1953,Unprovoked,PAPUA NEW GUINEA,Other,M,24.0,1,unknown,1
1953,Unprovoked,USA,standing,F,24.0,0,unknown,1
1952,Unprovoked,AUSTRALIA,Other,M,24.0,0,unknown,1
1952,Unprovoked,AUSTRALIA,fishing,M,25.0,0,unknown,0
1952,Provoked,ITALY,fishing,M,17.0,0,unknown,0
1952,Unprovoked,USA,swimming,M,24.0,1,unknown,1
1952,Unprovoked,USA,surfing,M,17.0,1,great white,0
1952,Unprovoked,USA,fishing,M,40.0,1,unknown,0
1952,Unprovoked,PAPUA NEW GUINEA,fishing,M,24.0,0,unknown,1
1952,Provoked,ITALY,fishing,UNKNOWN,19.0,1,unknown,0
1952,Watercraft,USA,fishing,UNKNOWN,24.0,0,hammerhead,1
1952,Provoked,USA,fishing,M,43.0,0,unknown,0
1952,Provoked,USA,fishing,M,34.0,0,unknown,0
1952,Sea disaster,USA,Other,M,24.0,1,unknown,1
1952,Provoked,USA,fishing,M,34.0,0,unknown,0
1952,Unprovoked,USA,spearfishing,M,24.0,0,tiger,1
1952,Unprovoked,USA,swimming,M,24.0,0,great white,1
1952,Unprovoked,AUSTRALIA,fishing,M,24.0,0,other,1
1952,Unprovoked,OTHER,fishing,M,24.0,0,other,1
1952,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,great white,1
1952,Provoked,OTHER,spearfishing,M,24.0,0,other,1
1952,Unprovoked,OTHER,Other,M,24.0,0,bull,1
1952,Provoked,OTHER,spearfishing,M,24.0,0,unknown,1
1952,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
1952,Unprovoked,OTHER,Other,M,24.0,1,unknown,1
1952,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,24.0,0,unknown,1
1952,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,24.0,1,unknown,1
1952,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,27.0,1,unknown,0
1952,Unprovoked,USA,swimming,M,24.0,1,unknown,1
1951,Unprovoked,MOZAMBIQUE,swimming,M,15.0,1,unknown,0
1951,Provoked,AUSTRALIA,spearfishing,M,18.0,0,wobbegong,0
1951,Unprovoked,AUSTRALIA,Other,M,21.0,1,unknown,0
1951,Unprovoked,SOUTH AFRICA,swimming,M,23.0,0,great white,0
1951,Unprovoked,OTHER,fishing,M,81.0,0,unknown,0
1951,Unprovoked,SOUTH AFRICA,Other,M,24.0,0,great white,0
1951,Unprovoked,PHILIPPINES,Other,M,24.0,1,unknown,1
1951,Unprovoked,AUSTRALIA,swimming,M,42.0,1,unknown,0
1951,Unprovoked,ITALY,swimming,F,21.0,1,unknown,0
1951,Unprovoked,ITALY,fishing,M,24.0,0,unknown,1
1951,Unprovoked,AUSTRALIA,Other,M,56.0,1,unknown,0
1951,Unprovoked,OTHER,swimming,M,18.0,0,great white,0
1951,Unprovoked,OTHER,swimming,F,16.0,1,great white,0
1951,Unprovoked,ITALY,Other,M,24.0,0,unknown,1
1951,Unprovoked,OTHER,Other,UNKNOWN,24.0,1,unknown,1
1951,Unprovoked,USA,unknown,M,13.0,0,unknown,0
1951,Unprovoked,OTHER,Other,M,40.0,0,unknown,0
1951,Unprovoked,USA,fishing,M,24.0,1,unknown,1
1951,Unprovoked,OTHER,spearfishing,M,39.0,0,unknown,0
1951,Unprovoked,MEXICO,Other,M,16.0,0,unknown,0
1951,Provoked,ITALY,unknown,UNKNOWN,24.0,0,unknown,1
1951,Provoked,AUSTRALIA,Other,M,23.0,0,wobbegong,0
1951,Unprovoked,AUSTRALIA,fishing,M,24.0,0,unknown,1
1951,Unprovoked,SOUTH AFRICA,surfing,M,19.0,0,unknown,0
1951,Unprovoked,SOUTH AFRICA,surfing,M,31.0,0,unknown,0
1951,Unprovoked,AUSTRALIA,spearfishing,M,20.0,0,unknown,0
1951,Unprovoked,AUSTRALIA,swimming,M,14.0,0,unknown,0
1951,Unprovoked,SOUTH AFRICA,swimming,M,19.0,1,unknown,0
1951,Unprovoked,OTHER,unknown,UNKNOWN,24.0,1,unknown,1
1950,Unprovoked,AUSTRALIA,Other,M,19.0,0,nurse,0
1950,Unprovoked,AUSTRALIA,swimming,UNKNOWN,24.0,0,wobbegong,1
1950,Unprovoked,AUSTRALIA,Other,M,20.0,1,unknown,0
1950,Provoked,AUSTRALIA,Other,M,17.0,0,unknown,0
1950,Unprovoked,AUSTRALIA,surfing,M,21.0,0,great white,0
1950,Watercraft,AUSTRALIA,Other,M,18.0,0,unknown,0
1950,Unprovoked,USA,surfing,M,31.0,0,great white,0
1950,Unprovoked,AUSTRALIA,fishing,M,25.0,0,unknown,0
1950,Provoked,OTHER,fishing,M,27.0,0,unknown,0
1950,Unprovoked,OTHER,diving,M,24.0,0,unknown,1
1950,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,great white,1
1950,Unprovoked,OTHER,swimming,M,19.0,1,unknown,0
1950,Provoked,ITALY,fishing,UNKNOWN,24.0,0,unknown,1
1950,Unprovoked,OTHER,Other,M,30.0,0,unknown,0
1950,Unprovoked,USA,swimming,M,11.0,0,hammerhead,0
1950,Unprovoked,USA,Other,M,21.0,0,unknown,0
1950,Unprovoked,USA,swimming,M,16.0,0,other,0
1950,Sea disaster,USA,Other,M,25.0,1,unknown,0
1950,Unprovoked,SOUTH AFRICA,Other,M,27.0,0,unknown,0
1950,Watercraft,ITALY,fishing,M,24.0,0,great white,1
1950,Sea disaster,AUSTRALIA,fishing,M,50.0,1,unknown,0
1950,Unprovoked,SOUTH AFRICA,fishing,M,24.0,0,unknown,1
1950,Unprovoked,SOUTH AFRICA,wading,M,24.0,0,unknown,1
1950,Unprovoked,SOUTH AFRICA,Other,M,20.0,1,unknown,0
1950,Unprovoked,AUSTRALIA,spearfishing,M,24.0,0,other,1
1950,Unprovoked,SOUTH AFRICA,surfing,M,14.0,1,great white,0
1950,Unprovoked,AUSTRALIA,swimming,M,24.0,0,unknown,1
1950,Watercraft,AUSTRALIA,Other,M,24.0,0,great white,1
1950,Unprovoked,OTHER,fishing,M,24.0,0,lemon,1
1950,Unprovoked,OTHER,spearfishing,M,24.0,0,other,1
1950,Unprovoked,OTHER,Other,M,24.0,1,unknown,1
1950,Unprovoked,OTHER,Other,M,24.0,1,tiger,1
1950,Unprovoked,USA,standing,M,24.0,0,unknown,1
1950,Unprovoked,OTHER,Other,M,24.0,0,unknown,1
1950,Unprovoked,OTHER,swimming,UNKNOWN,24.0,1,unknown,1
1950,Unprovoked,OTHER,Other,M,24.0,1,unknown,1
1950,Unprovoked,NEW CALEDONIA,spearfishing,M,24.0,0,unknown,1
1950,Unprovoked,NEW CALEDONIA,Other,M,24.0,0,unknown,1
1950,Unprovoked,FIJI,unknown,M,24.0,0,unknown,1
1949,Sea disaster,UNKNOWN,Other,M,24.0,1,unknown,1
1949,Unprovoked,AUSTRALIA,Other,M,35.0,0,nurse,0
1949,Unprovoked,AUSTRALIA,Other,M,36.0,0,unknown,0
1949,Unprovoked,AUSTRALIA,swimming,M,21.0,0,unknown,0
1949,Unprovoked,AUSTRALIA,swimming,M,34.0,1,unknown,0
1949,Unprovoked,AUSTRALIA,swimming,M,18.0,0,unknown,0
1949,Unprovoked,ITALY,swimming,M,21.0,0,unknown,0
1949,Unprovoked,OTHER,swimming,M,18.0,0,unknown,0
1949,Unprovoked,OTHER,swimming,M,18.0,1,unknown,0
1949,Unprovoked,USA,Other,M,16.0,0,unknown,0
1949,Provoked,USA,fishing,M,16.0,0,other,0
1949,Sea disaster,OTHER,fishing,M,24.0,1,unknown,1
1949,Unprovoked,AUSTRALIA,Other,F,22.0,0,bronze whaler,0
1949,Provoked,AUSTRALIA,Other,M,26.0,0,unknown,0
1949,Provoked,AUSTRALIA,fishing,M,24.0,0,unknown,1
1949,Unprovoked,AUSTRALIA,Other,M,13.0,1,unknown,0
1949,Unprovoked,MEXICO,Other,M,24.0,0,unknown,1
1949,Unprovoked,AUSTRALIA,Other,M,20.0,1,great white,0
1949,Unprovoked,AUSTRALIA,Other,M,24.0,0,unknown,1
1949,Watercraft,ITALY,fishing,M,24.0,0,great white,1
1949,Unprovoked,OTHER,unknown,UNKNOWN,24.0,1,unknown,1
1949,Unprovoked,PAPUA NEW GUINEA,unknown,M,24.0,0,unknown,1
1949,Unprovoked,PAPUA NEW GUINEA,unknown,M,24.0,0,unknown,1
1949,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,18.0,1,unknown,0
1949,Unprovoked,PAPUA NEW GUINEA,swimming,M,24.0,0,unknown,1
1949,Unprovoked,OTHER,swimming,M,24.0,1,unknown,1
1948,Unprovoked,AUSTRALIA,swimming,M,17.0,1,tiger,0
1948,Unprovoked,AUSTRALIA,Other,M,28.0,1,unknown,0
1948,Unprovoked,OTHER,unknown,M,19.0,0,unknown,0
1948,Unprovoked,OTHER,Other,M,14.0,0,unknown,0
1948,Unprovoked,AUSTRALIA,fishing,M,24.0,0,unknown,1
1948,Sea disaster,OTHER,Other,M,24.0,1,unknown,1
1948,Unprovoked,AUSTRALIA,Other,M,41.0,0,unknown,0
1948,Unprovoked,OTHER,swimming,M,17.0,1,unknown,0
1948,Unprovoked,USA,swimming,M,24.0,0,unknown,1
1948,Unprovoked,USA,fishing,M,24.0,0,unknown,1
1948,Sea disaster,OTHER,Other,M,24.0,1,unknown,1
1948,Unprovoked,OTHER,Other,F,60.0,1,unknown,0
1948,Unprovoked,OTHER,unknown,M,13.0,1,unknown,0
1948,Unprovoked,OTHER,swimming,M,15.0,0,unknown,0
1948,Provoked,BAHAMAS,spearfishing,M,41.0,0,lemon,0
1948,Unprovoked,USA,swimming,M,46.0,1,unknown,0
1948,Unprovoked,OTHER,swimming,M,24.0,0,unknown,1
1948,Provoked,OTHER,fishing,M,38.0,0,unknown,0
1948,Provoked,SOUTH AFRICA,Other,M,24.0,0,unknown,1
1948,Unprovoked,OTHER,unknown,M,24.0,1,unknown,1
1948,Provoked,PAPUA NEW GUINEA,spearfishing,M,30.0,0,unknown,0
1948,Sea disaster,USA,Other,M,24.0,1,unknown,1
1948,Unprovoked,AUSTRALIA,swimming,M,16.0,1,unknown,0
1948,Unprovoked,AUSTRALIA,Other,M,24.0,0,unknown,1
1948,Provoked,USA,Other,M,48.0,0,nurse,0
1948,Unprovoked,OTHER,fishing,M,24.0,0,unknown,1
1948,Provoked,PAPUA NEW GUINEA,spearfishing,M,24.0,0,unknown,1
1948,Watercraft,SOUTH AFRICA,fishing,UNKNOWN,24.0,0,unknown,1
1947,Unprovoked,AUSTRALIA,fishing,M,9.0,0,nurse,0
1947,Unprovoked,OTHER,fishing,M,24.0,1,tiger,1
1947,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,unknown,1
1947,Unprovoked,AUSTRALIA,fishing,M,17.0,0,unknown,0
1947,Unprovoked,AUSTRALIA,fishing,M,16.0,0,unknown,0
1947,Unprovoked,AUSTRALIA,swimming,M,12.0,1,unknown,0
1947,Unprovoked,AUSTRALIA,swimming,M,13.0,0,unknown,0
1947,Unprovoked,AUSTRALIA,unknown,M,78.0,1,unknown,0
1947,Unprovoked,AUSTRALIA,fishing,M,24.0,0,unknown,1
1947,Unprovoked,BRAZIL,swimming,M,25.0,1,unknown,0
1947,Unprovoked,USA,swimming,M,20.0,1,unknown,0
1947,Provoked,USA,fishing,M,46.0,0,unknown,0
1947,Unprovoked,AUSTRALIA,diving,M,24.0,0,unknown,1
1947,Unprovoked,SOUTH AFRICA,swimming,M,20.0,0,unknown,0
1947,Unprovoked,USA,fishing,M,35.0,0,unknown,0
1947,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,tiger,1
1947,Unprovoked,OTHER,swimming,M,24.0,0,unknown,1
1947,Unprovoked,SOUTH AFRICA,Other,M,21.0,0,unknown,0
1947,Unprovoked,SOUTH AFRICA,surfing,M,14.0,0,unknown,0
1947,Unprovoked,AUSTRALIA,surfing,M,17.0,0,unknown,0
1947,Provoked,OTHER,Other,M,29.0,0,unknown,0
1947,Unprovoked,SOUTH AFRICA,wading,M,18.0,0,unknown,0
1947,Unprovoked,SOUTH AFRICA,Other,M,22.0,0,blacktip,0
1947,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,unknown,1
1947,Provoked,BAHAMAS,Other,M,24.0,0,unknown,1
1947,Unprovoked,BRAZIL,Other,UNKNOWN,24.0,1,unknown,1
